DEVICE;TYPEID;M;N;K;S;GFLOPS;BS;BM;BN;BK;WS;WG;LU;NZ;AL;TB;TC;AP;AA;AB;AC
gfx90a [0x989f];3;6;6;23;30000;506.7;4;6;1;6;1;-1;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;6;7;6;30000;546.2;20;6;1;6;1;-2;-1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;6;7;7;30000;560.5;20;6;1;3;1;1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;6;8;6;30000;630.2;20;6;1;3;1;-1;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;6;8;8;30000;675.8;20;6;1;5;1;0;-1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;6;9;6;30000;685.6;20;6;1;6;1;-1;-1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;6;9;9;30000;736.7;24;6;1;3;1;0;-1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;6;10;6;30000;752.6;20;6;1;6;1;-1;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;6;10;10;30000;816.9;25;6;1;3;1;1;1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;6;11;6;30000;784.4;20;6;1;3;1;1;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;6;11;11;30000;897.4;25;6;1;4;1;0;0;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;6;12;6;30000;862.1;20;6;1;5;1;0;-1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;6;12;12;30000;1001.8;25;6;1;5;1;-2;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;6;16;6;30000;1073.5;20;6;1;3;1;-1;0;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;6;16;16;30000;1217.0;26;6;1;4;1;1;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;6;23;6;30000;1167.5;24;6;1;4;1;0;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;6;23;23;30000;1611.5;25;6;1;3;1;1;-2;0;0;0;1;0;0;1;0;0
gfx90a [0x989f];3;7;3;3;30000;223.8;16;7;1;2;1;0;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;7;3;7;30000;284.0;12;7;1;2;1;0;-1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;7;4;4;30000;332.0;18;7;1;2;1;1;0;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;7;4;7;30000;377.0;15;7;1;3;1;1;-1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;7;5;5;30000;423.9;12;7;1;6;1;0;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;7;5;7;30000;465.5;15;7;1;3;1;-1;-1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;7;6;6;30000;538.5;15;7;1;2;1;-2;1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;7;6;7;30000;548.5;15;7;1;3;1;-1;1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;7;7;3;30000;492.5;15;7;1;3;1;1;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;7;7;4;30000;535.4;15;7;1;3;1;0;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;7;7;5;30000;582.7;15;7;1;4;1;-1;-1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;7;7;6;30000;615.7;15;7;1;5;1;-1;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;7;7;7;30000;625.9;15;7;1;3;1;1;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;7;7;8;30000;641.3;20;7;1;2;1;0;0;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;7;7;9;30000;655.2;12;7;1;7;1;-2;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;7;7;10;30000;656.9;20;7;1;2;1;0;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;7;7;11;30000;673.7;15;7;1;1;1;0;0;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;7;7;12;30000;668.3;13;7;1;6;1;-2;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;7;7;16;30000;666.0;24;7;1;2;1;0;1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;7;7;23;30000;664.8;13;7;1;5;7;-2;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;7;8;7;30000;715.5;15;7;1;7;1;-1;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;7;8;8;30000;738.1;12;7;1;3;1;1;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;7;9;7;30000;784.8;15;7;1;3;1;1;1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;7;9;9;30000;813.0;15;7;1;2;1;-2;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;7;10;7;30000;837.3;15;7;1;2;1;-2;1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;7;10;10;30000;900.0;25;7;1;3;1;0;-1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;7;11;7;30000;889.2;15;7;1;2;1;-2;-1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;7;11;11;30000;957.8;15;7;1;2;1;1;-2;0;0;0;1;0;2;1;0;0
gfx90a [0x989f];3;7;12;7;30000;940.8;20;7;1;3;1;-1;-1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;7;12;12;30000;1065.1;20;7;1;2;1;1;1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;7;16;7;30000;1132.4;20;7;1;2;1;-2;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;7;16;16;30000;1361.3;24;7;1;2;1;1;1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;7;23;7;30000;1322.1;24;7;1;3;1;-2;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;7;23;23;30000;1750.6;24;7;1;3;1;1;1;0;0;0;1;0;0;1;0;0
gfx90a [0x989f];3;8;3;3;30000;238.6;15;8;1;8;1;1;-1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;8;3;8;30000;322.6;15;8;1;7;1;-1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;8;4;4;30000;357.6;19;8;1;2;1;0;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;8;4;8;30000;423.3;12;8;1;4;1;0;1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;8;5;5;30000;463.6;15;8;1;3;1;-2;3;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;8;5;8;30000;520.7;15;8;1;4;1;-2;-1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;8;6;6;30000;570.3;15;8;1;7;1;-2;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;8;6;8;30000;616.1;15;8;1;2;1;0;1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;8;7;7;30000;679.8;15;8;1;3;1;1;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;8;7;8;30000;693.1;15;8;1;3;1;0;1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;8;8;3;30000;571.4;15;8;1;2;1;1;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;8;8;4;30000;651.0;15;8;1;3;1;0;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;8;8;5;30000;692.4;15;8;1;7;1;0;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;8;8;6;30000;742.2;15;8;1;5;1;-2;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;8;8;7;30000;761.8;15;8;1;2;1;1;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;8;8;8;30000;767.5;13;8;1;4;1;-1;1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;8;8;16;30000;826.2;15;8;1;3;1;0;-1;0;0;0;1;0;2;1;0;0
gfx90a [0x989f];3;8;8;23;30000;862.8;13;8;1;6;1;-2;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;8;16;8;30000;1298.0;15;8;1;2;1;-2;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;8;16;16;30000;1440.3;24;8;1;5;1;-2;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;8;23;8;30000;1477.0;24;8;1;3;1;1;-1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;8;23;23;30000;1768.9;30;8;1;4;1;1;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;9;3;3;30000;250.5;15;9;1;2;1;-2;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;9;3;9;30000;322.7;12;9;1;1;1;-1;-1;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;9;4;4;30000;367.0;12;9;1;7;1;1;0;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;9;4;9;30000;372.6;13;9;1;9;1;0;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;9;5;5;30000;476.9;13;9;1;7;1;0;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;9;5;9;30000;523.2;12;9;1;1;1;-1;-2;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;9;6;6;30000;571.0;15;9;1;4;1;1;0;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;9;6;9;30000;615.0;12;9;1;1;1;-1;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;9;7;7;30000;688.8;15;9;1;4;1;-2;-2;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;9;7;9;30000;703.2;12;9;1;1;1;-2;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;9;9;3;30000;613.7;15;9;1;2;1;-1;1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;9;9;4;30000;688.1;13;9;1;2;1;-2;-1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;9;9;5;30000;753.9;13;9;1;4;1;-1;1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;9;9;6;30000;791.7;13;9;1;3;1;-1;-1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;9;9;7;30000;832.9;13;9;1;3;1;-2;1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;9;9;9;30000;833.4;13;9;1;1;1;1;-1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;9;9;16;30000;964.4;12;9;1;1;1;-1;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;9;9;23;30000;897.3;10;9;1;1;1;-2;0;0;0;0;1;0;2;1;0;0
gfx90a [0x989f];3;9;16;9;30000;1268.1;15;9;1;1;1;0;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;9;16;16;30000;1471.6;15;9;1;1;1;1;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;9;23;9;30000;1479.1;15;9;1;1;1;-2;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;9;23;23;30000;1222.9;3;8;1;7;1;0;1;0;0;0;1;0;1;2;0;0
gfx90a [0x989f];3;10;3;3;30000;264.1;13;10;1;4;1;0;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;10;3;10;30000;346.2;12;10;1;1;1;-1;-1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;10;4;4;30000;375.4;12;10;1;5;1;-2;-1;0;0;0;1;0;0;0;0;0
gfx90a [0x989f];3;10;4;10;30000;452.8;10;10;1;1;1;0;-1;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;10;5;5;30000;469.3;13;10;1;3;1;0;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;10;5;10;30000;555.1;12;10;1;1;1;-1;-1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;10;6;6;30000;597.4;13;10;1;3;1;-2;0;0;0;0;1;0;0;2;0;0
gfx90a [0x989f];3;10;6;10;30000;662.6;12;10;1;1;1;-2;-2;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;10;7;7;30000;707.9;15;10;1;3;1;-1;-2;0;0;0;1;0;2;2;0;0
gfx90a [0x989f];3;10;7;10;30000;754.5;12;10;1;1;1;0;0;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;10;10;3;30000;697.9;16;10;1;8;1;1;-1;0;0;0;1;0;2;0;0;0
gfx90a [0x989f];3;10;10;4;30000;790.9;15;10;1;3;1;0;1;0;0;0;1;0;2;0;0;0
